,stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code,utm_x,utm_y,inside_munich
304386,Kaiserhölzlstraße,295821.0,568013,48.216263,11.508335,,,686320.5540106164,5343379.483201225,True
304387,Kaiserhölzlstraße,295821.0,669893,48.216286,11.508838,,,686357.8309645804,5343383.259889866,True
306735,Kammerspiele,,10388,48.138515,11.583075,1.0,,692162.3654730557,5334922.853000191,True
306736,Kammerspiele,10388.0,12312,48.138588,11.583057,,,692160.7539146682,5334930.920960624,True
306737,Kammerspiele,10388.0,251847,48.138462,11.583075,,,692162.5633786181,5334916.962777408,True
307575,Kapuzinerplatz/Arbeitsagentur,,91133,48.126747,11.558434,1.0,,690372.9025638067,5333553.707367202,True
307576,Kapuzinerplatz/Arbeitsagentur,91133.0,275883,48.126747,11.558353,,,690366.8757927598,5333553.506848024,True
307577,Kapuzinerplatz/Arbeitsagentur,91133.0,5755,48.126747,11.558515,,,690378.9293348123,5333553.907892735,True
307578,Kapuzinerstraße,,180154,48.12509,11.561947,1.0,,690640.4212827706,5333378.257250939,True
307579,Kapuzinerstraße,180154.0,232804,48.125313,11.561542,,,690609.4608905768,5333402.036723735,True
307580,Kapuzinerstraße,180154.0,259026,48.125214,11.561488,,,690605.8094355143,5333390.900388739,True
307581,Kapuzinerstraße,180154.0,277853,48.12492,11.561569,,,690612.9248193956,5333358.427090437,True
307582,Kapuzinerstraße,180154.0,612172,48.12535,11.562171,,,690656.125650594,5333407.708002434,True
307774,Karl-Hänel-Straße,,94178,48.20023,11.44778,1.0,,681879.594100664,5341452.452980025,True
307775,Karl-Hänel-Straße,94178.0,254426,48.200417,11.447834,,,681882.9439224505,5341473.363741855,True
307776,Karl-Hänel-Straße,94178.0,36301,48.20008,11.447528,,,681861.4019832577,5341435.18556439,True
307796,Karl-Marx-Ring,,262683,48.10912,11.649928,1.0,,697247.9525937,5331825.28098255,True
307797,Karl-Marx-Ring,262683.0,159720,48.10923,11.649389,,,697207.413983382,5331836.123787011,True
307798,Karl-Marx-Ring,262683.0,51791,48.109028,11.650386,,,697282.3936362899,5331816.231139167,True
307834,Karl-Preis-Platz,,539260,48.118404,11.609378,1.0,,694194.8243013219,5332753.874784872,True
307835,Karl-Preis-Platz,539260.0,109316,48.11814,11.610006,,,694242.5535197683,5332726.120858654,True
307836,Karl-Preis-Platz,539260.0,19717,48.118725,11.609261,,,694184.9071707383,5332789.25393096,True
307837,Karl-Preis-Platz,539260.0,232188,48.11796,11.608398,,,694123.5699582874,5332702.05647367,True
307838,Karl-Preis-Platz,539260.0,241156,48.11791,11.608452,,,694127.7769535882,5332696.635988964,True
307839,Karl-Preis-Platz,539260.0,284618,48.118347,11.609117,,,694175.6165613895,5332746.881052773,True
307840,Karl-Preis-Platz,539260.0,380200,48.118168,11.609782,,,694225.7785752268,5332728.666942438,True
307841,Karl-Preis-Platz,539260.0,55420,48.118587,11.610357,,,694266.9875413456,5332776.685074311,True
307848,Karl-Schmid-Straße,,384289,48.132202,11.669116,1.0,,698587.0655405326,5334439.886947149,True
307849,Karl-Schmid-Straße,384289.0,385675,48.132294,11.669062,,,698582.6932092556,5334449.971931875,True
307850,Karl-Schmid-Straße,384289.0,526130,48.13212,11.66916,,,698590.6553418748,5334430.887490893,True
307856,Karl-Theodor-Straße,,321891,48.1669,11.574038,1.0,,691384.4823704286,5338054.917982283,True
307857,Karl-Theodor-Straße,321891.0,411532,48.166874,11.574092,,,691388.593865155,5338052.162903909,True
307858,Karl-Theodor-Straße,321891.0,428089,48.166733,11.574002,,,691382.4275753828,5338036.268485004,True
307863,Karl-von-Roth-Straße,,317226,48.179203,11.474693,1.0,,683954.4770002181,5339179.625590116,True
307864,Karl-von-Roth-Straße,317226.0,21972,48.17923,11.474747,,,683958.3941265321,5339182.7555911075,True
307865,Karl-von-Roth-Straße,317226.0,90072,48.1792,11.47463,,,683949.8050003783,5339179.1413569935,True
307972,Karlsfeld,,330337,48.21115,11.46067,1.0,,682798.4234379078,5342696.68574858,True
307974,Karlsfeld,330337.0,517308,48.211254,11.460617,,,682794.1161020487,5342708.118015489,True
307975,Karlsfeld,330337.0,533098,48.211006,11.460715,,,682802.278966609,5342680.788900627,True
308086,Karlsfelder Straße,,445932,48.21623,11.480775,1.0,,684273.6431694614,5343309.31680179,True
308087,Karlsfelder Straße,445932.0,187419,48.216072,11.480784,,,684274.878936889,5343291.778520548,True
308088,Karlsfelder Straße,445932.0,547776,48.21641,11.480829,,,684277.0077562018,5343329.451301599,True
308267,Karlsplatz (Stachus),,260969,48.139503,11.566133,1.0,,690898.428248322,5334990.450967555,True
308268,Karlsplatz (Stachus),260969.0,135241,48.140434,11.567148,,,690970.4750713515,5335096.439670489,True
308269,Karlsplatz (Stachus),260969.0,309979,48.13929,11.564606,,,690785.6303818871,5334962.98860714,True
308270,Karlsplatz (Stachus),260969.0,310738,48.13854,11.565603,,,690862.5752152391,5334882.110750393,True
308271,Karlsplatz (Stachus),260969.0,37370,48.13838,11.565019,,,690819.7262011906,5334862.879351588,True
308272,Karlsplatz (Stachus),260969.0,404023,48.13973,11.564938,,,690808.6951966828,5335012.712545804,True
308273,Karlsplatz (Stachus),260969.0,426929,48.140163,11.566878,,,690951.3968054594,5335065.65107282,True
308274,Karlsplatz (Stachus),260969.0,480830,48.13879,11.565648,,,690864.9954371788,5334910.006572008,True
308275,Karlsplatz (Stachus),260969.0,552054,48.13896,11.564902,,,690808.8723286829,5334927.048124949,True
308276,Karlsplatz (Stachus),260969.0,609379,48.13836,11.565189,,,690832.446274502,5334861.078551751,True
308277,Karlsplatz (Stachus),260969.0,634304,48.13865,11.565189,,,690831.3709013769,5334893.308122018,True
308278,Karlsplatz (Stachus),260969.0,90007,48.138638,11.56536,,,690844.1356331502,5334892.398923467,True
308279,Karlsplatz (Stachus),260969.0,95636,48.13995,11.564588,,,690781.8445569453,5335036.294012967,True
308743,Karlstraße,,495383,48.144768,11.559665,1.0,,690397.816385329,5335559.545667709,True
308754,Karlstraße,495383.0,189723,48.144665,11.559629,,,690395.5199109756,5335548.009440841,True
308755,Karlstraße,495383.0,493618,48.14487,11.55971,,,690400.7859540494,5335570.993049137,True
308756,Karlstraße,495383.0,98587,48.145184,11.560285,,,690442.3912414075,5335607.314174264,True
308820,Karolinenplatz,,333469,48.145393,11.569609,1.0,,691135.1139632483,5335653.681256416,True
308821,Karolinenplatz,333469.0,308669,48.145393,11.569528,,,691129.0893835962,5335653.479874709,True
308822,Karolinenplatz,333469.0,457904,48.145435,11.569699,,,691141.6519057595,5335658.572754903,True
309102,Karwinskistraße Ost,,138721,48.168045,11.475484,1.0,,684053.2209422527,5337941.443525409,True
309103,Karwinskistraße Ost,138721.0,193245,48.168045,11.475484,,1,684053.2209422527,5337941.443525409,True
309104,Karwinskistraße West,,387341,48.168415,11.464587,1.0,,683241.7607729323,5337956.525273583,True
309105,Karwinskistraße West,387341.0,254545,48.168415,11.464587,,1,683241.7607729323,5337956.525273583,True
309974,Kastenbauerstraße,,629206,48.138428,11.639615,1.0,,696368.5504887679,5335056.045402862,True
309975,Kastenbauerstraße,629206.0,33586,48.13864,11.639786,,,696380.4616690895,5335080.0429460285,True
309976,Kastenbauerstraße,629206.0,355026,48.13822,11.639417,,,696354.6154767084,5335032.42347459,True
311156,Kazmairstraße,,608328,48.13501,11.534063,1.0,,688529.3217955923,5334411.984483348,True
311157,Kazmairstraße,608328.0,218138,48.134895,11.534467,,,688559.7977815461,5334400.194411352,True
311158,Kazmairstraße,608328.0,361570,48.135265,11.534144,,,688534.4135299615,5334440.522946034,True
311159,Kazmairstraße,608328.0,508409,48.134804,11.533856,,,688514.6769925754,5334388.582803167,True
311433,Keilberthstraße,,36013,48.205296,11.599577,1.0,,693138.8134892059,5342386.044822864,True
311434,Keilberthstraße,36013.0,45237,48.205223,11.599685,,,693147.1115033022,5342378.203401905,True
311435,Keilberthstraße,36013.0,580404,48.20539,11.599487,,,693131.773728821,5342396.2653981205,True
312060,Kemnatenstraße,,128920,48.151325,11.504185,1.0,,686247.5485849453,5336152.360646791,True
312061,Kemnatenstraße,128920.0,282015,48.151318,11.504329,,,686258.2831174369,5336151.931580681,True
313153,Kemptener Straße,,250611,48.07877,11.484188,1.0,,685020.82935288,5328040.572441039,True
313154,Kemptener Straße,250611.0,160266,48.07877,11.484188,,1,685020.82935288,5328040.572441039,True
314707,Kieferngarten,,184715,48.203075,11.613016,1.0,,694145.602410581,5342173.091778416,True
314708,Kieferngarten,184715.0,135313,48.203842,11.613366,,,694168.7045888691,5342259.218609476,True
314709,Kieferngarten,184715.0,146000,48.202717,11.612728,,,694125.5593526448,5342132.57679475,True
314710,Kieferngarten,184715.0,366391,48.2019,11.611983,,,694073.2981616734,5342039.89520255,True
314711,Kieferngarten,184715.0,461015,48.203857,11.613213,,,694157.2810966446,5342260.498884331,True
314712,Kieferngarten,184715.0,510745,48.203876,11.613133,,,694151.2658421267,5342262.408258367,True
314713,Kieferngarten,184715.0,561345,48.203846,11.613294,,,694163.3403945535,5342259.481140472,True
314714,Kieferngarten,184715.0,599276,48.202435,11.612477,,,694107.9775815404,5342100.601807778,True
314715,Kiefernstraße,,496853,48.087578,11.599415,1.0,,693569.1845415662,5329302.900930301,True
314716,Kiefernstraße,496853.0,135350,48.087757,11.599406,,,693567.8423036253,5329322.771514808,True
314717,Kiefernstraße,496853.0,143811,48.08743,11.599415,,,693569.7402358509,5329286.452900769,True
317096,Kirchenstraße,,373508,48.132767,11.605102,1.0,,693822.5407547762,5334339.3311568145,True
317099,Kirchenstraße,373508.0,467206,48.133324,11.604949,,,693809.0609036877,5334400.848239449,True
317100,Kirchenstraße,373508.0,644176,48.132244,11.605173,,,693829.7922979548,5334281.386016632,True
318477,Kirchtruderinger Straße,,346923,48.126297,11.674002,1.0,,698973.3876310196,5333796.264177298,True
318478,Kirchtruderinger Straße,346923.0,317491,48.126244,11.674029,,,698975.6013951541,5333790.443875341,True
318479,Kirchtruderinger Straße,346923.0,487227,48.12636,11.673948,,,698969.126303269,5333803.125969414,True
319230,Kistlerhofstraße,,475133,48.095257,11.523597,1.0,,687895.6918060906,5329968.367724084,True
319231,Kistlerhofstraße,475133.0,330741,48.094776,11.523166,,,687865.356885237,5329913.858762349,True
319232,Kistlerhofstraße,475133.0,46546,48.095413,11.523544,,,687891.1772505138,5329985.57553407,True
319697,Klagenfurter Straße,,371034,48.112503,11.603062,1.0,,693747.0079985295,5332082.134155415,True
319698,Klagenfurter Straße,371034.0,433605,48.112667,11.603116,,,693750.4100519584,5332100.496432968,True
319699,Klagenfurter Straße,371034.0,532219,48.112343,11.602973,,,693740.9859925907,5332064.128262681,True
319780,Klara-Ziegler-Bogen,,394235,48.083984,11.661336,1.0,,698193.6865017236,5329061.112245775,True
319781,Klara-Ziegler-Bogen,394235.0,638247,48.083984,11.661336,,1,698193.6865017236,5329061.112245775,True
320087,Kleiberweg,,296904,48.178432,11.402648,1.0,,678602.0949525523,5338923.976033198,True
320088,Kleiberweg,296904.0,204174,48.17857,11.403044,,,678631.050269427,5338940.233627696,True
320089,Kleiberweg,296904.0,357007,48.178307,11.402019,,,678555.7752024396,5338908.621961257,True
323506,Klenzestraße,,620472,48.125385,11.570804,1.0,,691298.3473623123,5333433.0369552225,True
323511,Klenzestraße,620472.0,201244,48.125134,11.57128,,,691334.6976143469,5333406.325970659,True
323512,Klenzestraße,620472.0,267014,48.125732,11.57075,,,691293.0401440049,5333471.466887055,True
323538,Kleselstraße,,37727,48.19905,11.457679,1.0,,682619.2746446866,5341344.795277705,True
323539,Kleselstraße,37727.0,3233,48.1988,11.458002,,,682644.1628333386,5341317.778604973,True
323540,Kleselstraße,37727.0,659452,48.199207,11.457032,,,682570.6440489308,5341360.706079611,True
323541,Kleselstraße,37727.0,91137,48.199978,11.458245,,,682658.0279985876,5341449.27744445,True
324547,Klinikum Großhadern,,339398,48.10897,11.473624,1.0,,684126.1717900252,5331371.5547227245,True
324548,Klinikum Großhadern,339398.0,152496,48.109074,11.473391,,,684108.4577460818,5331382.555272372,True
324549,Klinikum Großhadern,339398.0,231208,48.109127,11.473921,,,684147.7165559116,5331389.714145722,True
324550,Klinikum Großhadern,339398.0,262207,48.109028,11.473786,,,684138.022276717,5331378.388434078,True
324551,Klinikum Großhadern,339398.0,484223,48.10912,11.473714,,,684132.3344421607,5331388.44067523,True
324552,Klinikum Großhadern,339398.0,589651,48.108875,11.474028,,,684156.5814276857,5331361.963815368,True
324553,Klinikum Großhadern,339398.0,597434,48.10882,11.4734,,,684110.0353382416,5331354.348056657,True
324554,Klinikum Großhadern Nord,,130060,48.112343,11.466824,1.0,,683608.0197797504,5331730.165508681,True
324555,Klinikum Großhadern Nord,130060.0,215366,48.11243,11.467174,,,683633.7587297063,5331740.669924438,True
324556,Klinikum Großhadern Nord,130060.0,6692,48.11225,11.466501,,,683584.3116289182,5331719.058829068,True
324557,Klinikum Großhadern Ost,,218129,48.11122,11.473939,1.0,,684141.5748062717,5331622.366661652,True
324558,Klinikum Großhadern Ost,218129.0,469513,48.1116,11.473948,,,684140.8862998436,5331664.620216806,True
324559,Klinikum Großhadern Ost,218129.0,610840,48.110874,11.473876,,,684138.1226440594,5331583.762494261,True
324562,Klinikum Harlaching,,519423,48.086784,11.554859,1.0,,690254.4249037177,5329103.533292743,True
324563,Klinikum Harlaching,519423.0,117646,48.08709,11.554949,,,690259.9972711109,5329137.7633582875,True
324564,Klinikum Harlaching,519423.0,244417,48.086617,11.554832,,,690253.0306777951,5329084.906867236,True
324565,Klinikum Harlaching,519423.0,411472,48.08711,11.556251,,,690356.8728993259,5329143.206192069,True
324584,Klinikum Neuperlach,,526177,48.096237,11.655308,1.0,,697697.8080720492,5330407.338803578,True
324585,Klinikum Neuperlach,526177.0,17438,48.096535,11.654967,,,697671.278270976,5330439.580794345,True
324586,Klinikum Neuperlach,526177.0,28767,48.096504,11.655704,,,697726.2651381372,5330438.029519367,True
324587,Klinikum Neuperlach,526177.0,339478,48.09601,11.654985,,,697674.6320116122,5330381.281201127,True
324833,Klopstockstraße,,492262,48.176064,11.579284,1.0,,691740.3168122884,5339086.453398005,True
324838,Klopstockstraße,492262.0,132077,48.176025,11.579661,,,691768.4858979436,5339083.05986007,True
324839,Klopstockstraße,492262.0,368302,48.176083,11.578826,,,691706.2013971971,5339087.422248476,True
325289,Klärwerk Gut Großlappen,,457872,48.207096,11.631225,1.0,,695483.1046714874,5342666.160763953,True
325290,Klärwerk Gut Großlappen,457872.0,316401,48.207157,11.631162,,,695478.1922673327,5342672.77976023,True
325291,Klärwerk Gut Großlappen,457872.0,59285,48.207027,11.631314,,,695489.9790348283,5342658.718856777,True
325408,Knappertsbuschstraße,,136122,48.16029,11.640576,1.0,,696356.568681512,5337488.153198186,True
325409,Knappertsbuschstraße,136122.0,183117,48.160133,11.640486,,,696350.4761853933,5337470.474906121,True
325410,Knappertsbuschstraße,136122.0,20984,48.16032,11.640855,,,696377.1992962235,5337492.200115728,True
325411,Knappertsbuschstraße,136122.0,621979,48.160194,11.640298,,,696336.2643983774,5337476.773930499,True
325759,Knorrstraße,,87993,48.19162,11.572349,1.0,,691166.9298277381,5340798.020211421,True
325760,Knorrstraße,87993.0,166984,48.191547,11.570615,,,691038.3467755244,5340785.593688427,True
325761,Knorrstraße,87993.0,252854,48.19165,11.571666,,,691116.0640821218,5340799.654946519,True
325762,Knorrstraße,87993.0,588809,48.192062,11.572457,,,691173.3103213937,5340847.411615252,True
325763,Knorrstraße,87993.0,82947,48.191444,11.572259,,,691160.8968641139,5340778.236107171,True
327961,Kollwitzstraße,,580877,48.198273,11.584809,1.0,,692067.9575348314,5341568.496774921,True
327962,Kollwitzstraße,580877.0,26586,48.198,11.584593,,,692052.9295086246,5341537.616248554,True
327963,Kollwitzstraße,580877.0,667567,48.19856,11.585006,,,692081.521311103,5341600.885754925,True
328037,Kolumbusplatz,,179585,48.119324,11.576742,1.0,,691762.7437705295,5332774.229451879,True
328038,Kolumbusplatz,179585.0,136128,48.119797,11.576652,,,691754.2851113325,5332826.572400605,True
328039,Kolumbusplatz,179585.0,144457,48.119774,11.576544,,,691746.3339838763,5332823.7470008535,True
328040,Kolumbusplatz,179585.0,240073,48.1194,11.575808,,,691692.9570619507,5332780.347387973,True
328041,Kolumbusplatz,179585.0,336635,48.119106,11.576544,,,691748.8212790056,5332749.50812248,True
328042,Kolumbusplatz,179585.0,398812,48.119797,11.576751,,,691761.6521488986,5332826.819241898,True
328043,Kolumbusplatz (Nord),,611156,48.120647,11.576625,1.0,,691749.1108092213,5332920.970730218,True
328044,Kolumbusplatz (Nord),611156.0,382344,48.12058,11.576688,,,691754.0483393706,5332913.681691612,True
328045,Kolumbusplatz (Nord),611156.0,443529,48.120705,11.576553,,,691743.5370844919,5332927.23710945,True
328046,Kolumbusplatz/Humboldtstraße,,144156,48.119232,11.575817,1.0,,691694.2521672068,5332761.698963903,True
328047,Kolumbusplatz/Humboldtstraße,144156.0,450388,48.119232,11.575817,,,691694.2521672068,5332761.698963903,True
329055,Korbinian-Beer-Straße,,86440,48.183475,11.478259,1.0,,684204.2205155552,5339662.949969662,True
329056,Korbinian-Beer-Straße,86440.0,241005,48.183422,11.478259,,,684204.410516556,5339657.0596573,True
329057,Korbinian-Beer-Straße,86440.0,483399,48.18354,11.478259,,,684203.9874952434,5339670.173937714,True
329058,Korbinianplatz,,97069,48.185963,11.572753,1.0,,691218.0071032776,5340170.322716329,True
329059,Korbinianplatz,97069.0,418416,48.185852,11.572699,,,691214.4070131809,5340157.852098017,True
329060,Korbinianplatz,97069.0,97885,48.18603,11.572843,,,691224.4464152608,5340177.992906982,True
329061,Korbmacherweg,,322447,48.174908,11.415836,1.0,,679594.6815495457,5338563.0603460865,True
329062,Korbmacherweg,322447.0,109716,48.174686,11.418198,,,679771.0390251956,5338543.9103957005,True
329063,Korbmacherweg,322447.0,204240,48.17524,11.413159,,,679394.5259670911,5338593.705540885,True
329198,Kornwegerstraße,,465096,48.11209,11.494762,1.0,,685688.24255738,5331769.113337046,True
329199,Kornwegerstraße,465096.0,183883,48.1125,11.495022,,,685706.1152525865,5331815.307064222,True
329200,Kornwegerstraße,465096.0,484901,48.112015,11.494303,,,685654.3512472918,5331759.67014164,True
329201,Kornwegerstraße,465096.0,563750,48.11242,11.494178,,,685643.5883713993,5331804.378812044,True
329202,Kornwegerstraße,465096.0,572533,48.11205,11.495435,,,685738.4756045366,5331766.292739482,True
330278,Kraillinger Weg,,75499,48.138348,11.454975,1.0,,682633.8812948596,5334592.074689405,True
330279,Kraillinger Weg,75499.0,100231,48.138454,11.455182,,,682648.9035080298,5334604.346961637,True
330280,Kraillinger Weg,75499.0,239471,48.13822,11.45476,,,682618.3419726426,5334577.338433659,True
330727,Krankenhaus Martha Maria,,145980,48.086292,11.534216,1.0,,688719.0969874257,5328998.021134961,True
330728,Krankenhaus Martha Maria,145980.0,530662,48.086365,11.534377,,,688730.8183481785,5329006.5289223185,True
330729,Krankenhaus Martha Maria,145980.0,671821,48.08619,11.533964,,,688700.7055661426,5328986.067271449,True
330731,Krankenhaus Pasing,,510035,48.145626,11.453107,1.0,,682469.1145606095,5335396.498417617,True
330732,Krankenhaus Pasing,510035.0,340261,48.145607,11.453161,,,682473.1983507719,5335394.514967723,True
330733,Krankenhaus Pasing,510035.0,528906,48.14566,11.453044,,,682464.308177929,5335400.127574375,True
331014,Krauss-Maffei-Straße,,247258,48.193596,11.470821,1.0,,683615.2291937991,5340769.973781704,True
331015,Krauss-Maffei-Straße,247258.0,434437,48.19368,11.470974,,,683626.2980767109,5340779.6750877295,True
331016,Krauss-Maffei-Straße,247258.0,524010,48.193523,11.470705,,,683606.870366802,5340761.583447497,True
331017,Krauss-Maffei-Straße Ost,,72662,48.19374,11.47322,1.0,,683792.9796646246,5340791.714327703,True
331018,Krauss-Maffei-Straße Ost,72662.0,213625,48.193752,11.473274,,,683796.9493644265,5340793.1771783,True
331019,Krauss-Maffei-Straße Ost,72662.0,650604,48.193687,11.473121,,,683785.8127966444,5340785.587158707,True
331067,Krautheimstraße,,454681,48.182888,11.472681,1.0,,683791.7465015101,5339584.354313046,True
331068,Krautheimstraße,454681.0,124073,48.182922,11.472645,,,683788.9492328032,5339588.046893907,True
331069,Krautheimstraße,454681.0,470360,48.18284,11.472735,,,683795.9316804063,5339579.14885822,True
332379,Kreillerstraße,,88954,48.125885,11.646137,1.0,,696901.6797861758,5333678.750454981,True
332380,Kreillerstraße,88954.0,171026,48.125813,11.646756,,,696948.0120782085,5333672.333870808,True
332381,Kreillerstraße,88954.0,196434,48.125645,11.644538,,,696783.6230991766,5333647.984846922,True
332382,Kreillerstraße,88954.0,546709,48.125626,11.644636,,,696790.9874756304,5333646.124060197,True
332383,Kreillerstraße,88954.0,685816,48.12575,11.64673,,,696946.3185406536,5333665.26574649,True
333403,Kriegelsteinerstraße,,586506,48.089893,11.496846,1.0,,685923.414476748,5329307.249491155,True
333404,Kriegelsteinerstraße,586506.0,316497,48.089985,11.496935,,,685929.709451554,5329317.689083983,True
333405,Kriegelsteinerstraße,586506.0,634525,48.08983,11.496738,,,685915.6001839098,5329299.986952106,True
333449,Kriemhildenstraße,,107291,48.15231,11.515225,1.0,,687065.0037585472,5336288.637543867,True
333450,Kriemhildenstraße,107291.0,634431,48.15228,11.515333,,,687073.144591856,5336285.566252633,True
333610,Kristallstraße,,404085,48.212772,11.484826,1.0,,684586.9688380174,5342934.728670169,True
333611,Kristallstraße,404085.0,168461,48.213078,11.485464,,,684633.2591013564,5342970.270632575,True
333612,Kristallstraße,404085.0,187706,48.212257,11.484745,,,684582.804038613,5342877.2977314275,True
333613,Kristallstraße,404085.0,601623,48.213074,11.484539,,,684564.5644386059,5342967.6026988365,True
333760,Krokusstraße,,649555,48.125824,11.479041,1.0,,684468.9869978828,5333257.636645605,True
333761,Krokusstraße,649555.0,320461,48.12572,11.478852,,,684455.296768986,5333245.625057314,True
333762,Krokusstraße,649555.0,363340,48.126076,11.479239,,,684482.8165272159,5333286.118141846,True
333763,Krokusstraße,649555.0,92265,48.125885,11.478852,,,684454.7056524345,5333263.962670914,True
334239,Kronstadter Straße,,66101,48.138733,11.647322,1.0,,696940.6848526757,5335109.655116144,True
334240,Kronstadter Straße,66101.0,229009,48.138664,11.647233,,,696934.328498115,5335101.758778793,True
334241,Kronstadter Straße,66101.0,34862,48.138805,11.647403,,,696946.4346150467,5335117.864374826,True
334282,Kronwinkler Straße,,142501,48.16136,11.423327,1.0,,680199.0099739949,5337074.8935026415,True
334283,Kronwinkler Straße,142501.0,513620,48.16137,11.423633,,,680221.7276560668,5337076.722317969,True
334284,Kronwinkler Straße,142501.0,687239,48.161358,11.423004,,,680175.0002121974,5337073.9140331615,True
334648,Krumbadstraße,,280575,48.11662,11.625206,1.0,,695379.4532513494,5332595.696265956,True
334649,Krumbadstraße,280575.0,262897,48.11646,11.625206,,,695380.060247843,5332577.914580155,True
334650,Krumbadstraße,280575.0,570317,48.116726,11.625224,,,695380.3906510993,5332607.522359764,True
335694,Kuckucksblumenstraße,,250670,48.198868,11.522403,1.0,,687428.9539784659,5341480.466688037,True
335695,Kuckucksblumenstraße,250670.0,380713,48.19883,11.522412,,,687429.7613724687,5341476.265411829,True
335696,Kuckucksblumenstraße,250670.0,614708,48.198902,11.522385,,,687427.4924811295,5341484.20145323,True
335797,Kufsteiner Platz,,354456,48.150173,11.602263,1.0,,693545.8500813344,5336266.614366676,True
335798,Kufsteiner Platz,354456.0,117780,48.150055,11.601993,,,693526.2140056744,5336252.8205104405,True
335799,Kufsteiner Platz,354456.0,493989,48.15032,11.602398,,,693555.3369636617,5336283.291313404,True
336269,Kulturheimstraße,,520801,48.196526,11.621307,1.0,,694786.4121678597,5341466.247107878,True
336270,Kulturheimstraße,520801.0,256458,48.19659,11.621397,,,694792.8566994322,5341473.588090285,True
336271,Kulturheimstraße,520801.0,524096,48.196445,11.621244,,,694782.0382840086,5341457.085272531,True
336281,Kulturzentrum Trudering,,10398,48.11969,11.670741,1.0,,698756.2576127407,5333053.561118874,True
336282,Kulturzentrum Trudering,10398.0,499284,48.119564,11.670499,,,698738.7356984204,5333038.932681358,True
336283,Kulturzentrum Trudering,10398.0,63996,48.119804,11.670984,,,698773.9001732948,5333066.858575768,True
336440,Kunihohstraße,,343685,48.150036,11.657779,1.0,,697675.113560719,5336392.66071406,True
336441,Kunihohstraße,343685.0,130538,48.149815,11.65803,,,697694.629846124,5336368.745219743,True
336442,Kunihohstraße,343685.0,541084,48.14966,11.657896,,,697685.2598629605,5336351.1745638745,True
336536,Kunreuthstraße,,429143,48.150726,11.412988,1.0,,679467.3509890358,5335868.863574993,True
336537,Kunreuthstraße,429143.0,527297,48.150383,11.413293,,,679491.230816909,5335831.4552929,True
336538,Kunreuthstraße,429143.0,586993,48.15055,11.413024,,,679470.6423408597,5335849.387322045,True
336564,Kunstmannstraße,,582175,48.173885,11.477235,1.0,,684162.4764166006,5338594.683046594,True
336565,Kunstmannstraße,582175.0,467857,48.173946,11.47702,,,684146.2754532883,5338600.947229364,True
336566,Kunstmannstraße,582175.0,595636,48.173805,11.477442,,,684178.1508025635,5338586.288116601,True
336733,Kurfürstenplatz,,415487,48.160248,11.575008,1.0,,691481.3694932302,5337318.052416936,True
336734,Kurfürstenplatz,415487.0,247790,48.160507,11.574092,,,691412.2953159262,5337344.555179713,True
336735,Kurfürstenplatz,415487.0,285888,48.159996,11.574999,,,691481.6386490618,5337290.023548775,True
336736,Kurfürstenplatz,415487.0,32136,48.15991,11.574846,,,691470.5823408801,5337280.084633583,True
336737,Kurfürstenplatz,415487.0,511257,48.160397,11.574074,,,691411.3663710689,5337332.285314482,True
336933,Kurparkstraße,,236876,48.11948,11.496289,1.0,,685775.2342576638,5332594.101178996,True
336934,Kurparkstraße,236876.0,207044,48.11951,11.496396,,,685783.0884876351,5332597.693741868,True
336935,Kurparkstraße,236876.0,614891,48.119442,11.496163,,,685765.9949809738,5332589.5736413365,True
337087,Kurzstraße,,138699,48.104633,11.569861,1.0,,691305.2459972653,5331124.396501346,True
337088,Kurzstraße,138699.0,233794,48.104893,11.570067,,,691319.6144676013,5331153.80414397,True
337089,Kurzstraße,138699.0,283522,48.104355,11.569681,,,691292.8795548619,5331093.053107735,True
337183,Kustermannpark,,670903,48.12418,11.601293,1.0,,693571.4537110401,5333375.41230152,True
337184,Kustermannpark,670903.0,458759,48.12418,11.601293,,1,693571.4537110401,5333375.41230152,True
340986,Kölner Platz,,67652,48.170116,11.577398,1.0,,691622.2981059768,5338420.706862238,True
340987,Kölner Platz,67652.0,33084,48.17007,11.577416,,,691623.8077321217,5338415.639452265,True
340988,Kölner Platz,67652.0,585756,48.17016,11.577389,,,691621.4650120779,5338425.574440673,True
341190,Königinstraße,,536516,48.143784,11.585006,1.0,,692286.3171692839,5335513.25821075,True
341191,Königinstraße,536516.0,198392,48.14353,11.585168,,,692299.3159896719,5335485.434781739,True
341192,Königinstraße,536516.0,497664,48.143982,11.584827,,,692272.2632823855,5335534.815514578,True
341911,Königsplatz,,544481,48.145546,11.563555,1.0,,690684.2652498994,5335655.651247447,True
341912,Königsplatz,544481.0,24631,48.146957,11.564462,,,690746.4940964594,5335814.715048818,True
341913,Königsplatz,544481.0,328649,48.14496,11.563294,,,690667.024382525,5335589.87787323,True
341914,Königsplatz,544481.0,421308,48.144997,11.563168,,,690657.515621574,5335593.677438819,True
341915,Königsplatz,544481.0,672579,48.14546,11.563662,,,690692.5423744956,5335646.358907078,True
345710,Lagerhausstraße,,305360,48.120434,11.555371,1.0,,690168.3158770355,5332844.525673375,True
345711,Lagerhausstraße,305360.0,171358,48.120426,11.55556,,,690182.4096181667,5332844.103936522,True
