,stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code,utm_x,utm_y,inside_munich
324414,Klinikum Großhadern,357093.0,224570,48.109028,11.473786,,,684138.022276717,5331378.388434078,True
324415,Klinikum Großhadern,357093.0,302042,48.10912,11.473714,,,684132.3344421607,5331388.44067523,True
324423,Klinikum Großhadern Ost,367654.0,201679,48.1116,11.473948,,,684140.8862998436,5331664.620216806,True
324424,Klinikum Großhadern Ost,367654.0,491033,48.110874,11.473876,,,684138.1226440594,5331583.762494261,True
324428,Klinikum Harlaching,673625.0,106752,48.08711,11.556251,,,690356.8728993259,5329143.206192069,True
324429,Klinikum Harlaching,673625.0,407739,48.086617,11.554832,,,690253.0306777951,5329084.906867236,True
324430,Klinikum Harlaching,673625.0,447901,48.08709,11.554949,,,690259.9972711109,5329137.7633582875,True
324450,Klinikum Neuperlach,491638.0,393525,48.096504,11.655704,,,697726.2651381372,5330438.029519367,True
324451,Klinikum Neuperlach,491638.0,59217,48.096535,11.654967,,,697671.278270976,5330439.580794345,True
324452,Klinikum Neuperlach,491638.0,63992,48.09601,11.654985,,,697674.6320116122,5330381.281201127,True
324701,Klopstockstraße,358291.0,349105,48.176025,11.579661,,,691768.4858979436,5339083.05986007,True
324702,Klopstockstraße,358291.0,376017,48.176083,11.578826,,,691706.2013971971,5339087.422248476,True
325162,Klärwerk Gut Großlappen,39736.0,157302,48.207027,11.631314,,,695489.9790348283,5342658.718856777,True
325163,Klärwerk Gut Großlappen,39736.0,60496,48.207157,11.631162,,,695478.1922673327,5342672.77976023,True
325276,Knappertsbuschstraße,604940.0,343489,48.160194,11.640298,,,696336.2643983774,5337476.773930499,True
325277,Knappertsbuschstraße,604940.0,444035,48.160133,11.640486,,,696350.4761853933,5337470.474906121,True
325278,Knappertsbuschstraße,604940.0,582741,48.16032,11.640855,,,696377.1992962235,5337492.200115728,True
325626,Knorrstraße,328992.0,536716,48.19165,11.571666,,,691116.0640821218,5340799.654946519,True
325627,Knorrstraße,328992.0,568748,48.192062,11.572457,,,691173.3103213937,5340847.411615252,True
325628,Knorrstraße,328992.0,60796,48.191444,11.572259,,,691160.8968641139,5340778.236107171,True
325629,Knorrstraße,328992.0,688149,48.191547,11.570615,,,691038.3467755244,5340785.593688427,True
327820,Kollwitzstraße,90070.0,152863,48.19856,11.585006,,,692081.521311103,5341600.885754925,True
327821,Kollwitzstraße,90070.0,61183,48.198,11.584593,,,692052.9295086246,5341537.616248554,True
327892,Kolumbusplatz,475960.0,290505,48.119106,11.576544,,,691748.8212790056,5332749.50812248,True
327893,Kolumbusplatz,475960.0,306678,48.119797,11.576751,,,691761.6521488986,5332826.819241898,True
327894,Kolumbusplatz,475960.0,632325,48.119774,11.576544,,,691746.3339838763,5332823.7470008535,True
327895,Kolumbusplatz,475960.0,70995,48.119797,11.576652,,,691754.2851113325,5332826.572400605,True
327897,Kolumbusplatz (Nord),351863.0,20142,48.120705,11.576553,,,691743.5370844919,5332927.23710945,True
327898,Kolumbusplatz (Nord),351863.0,462604,48.12058,11.576688,,,691754.0483393706,5332913.681691612,True
327900,Kolumbusplatz/Humboldtstraße,528792.0,166119,48.119232,11.575817,,,691694.2521672068,5332761.698963903,True
328900,Korbinian-Beer-Straße,543743.0,239093,48.18354,11.478259,,,684203.9874952434,5339670.173937714,True
328901,Korbinian-Beer-Straße,543743.0,510198,48.183422,11.478259,,,684204.410516556,5339657.0596573,True
328903,Korbinianplatz,395936.0,185239,48.18603,11.572843,,,691224.4464152608,5340177.992906982,True
328904,Korbinianplatz,395936.0,9787,48.185852,11.572699,,,691214.4070131809,5340157.852098017,True
328906,Korbmacherweg,576441.0,108069,48.174686,11.418198,,,679771.0390251956,5338543.9103957005,True
328907,Korbmacherweg,576441.0,504983,48.17524,11.413159,,,679394.5259670911,5338593.705540885,True
329042,Kornwegerstraße,456373.0,149180,48.112015,11.494303,,,685654.3512472918,5331759.67014164,True
329043,Kornwegerstraße,456373.0,188477,48.11205,11.495435,,,685738.4756045366,5331766.292739482,True
329044,Kornwegerstraße,456373.0,465252,48.11242,11.494178,,,685643.5883713993,5331804.378812044,True
329045,Kornwegerstraße,456373.0,616523,48.1125,11.495022,,,685706.1152525865,5331815.307064222,True
330565,Krankenhaus Martha Maria,428781.0,595841,48.08619,11.533964,,,688700.7055661426,5328986.067271449,True
330566,Krankenhaus Martha Maria,428781.0,67012,48.086365,11.534377,,,688730.8183481785,5329006.5289223185,True
330569,Krankenhaus Pasing,478006.0,125293,48.145607,11.453161,,,682473.1983507719,5335394.514967723,True
330570,Krankenhaus Pasing,478006.0,331722,48.14566,11.453044,,,682464.308177929,5335400.127574375,True
330860,Krauss-Maffei-Straße,256449.0,319824,48.19368,11.470974,,,683626.2980767109,5340779.6750877295,True
330861,Krauss-Maffei-Straße,256449.0,91017,48.193523,11.470705,,,683606.870366802,5340761.583447497,True
330863,Krauss-Maffei-Straße Ost,482600.0,180489,48.193752,11.473274,,,683796.9493644265,5340793.1771783,True
330864,Krauss-Maffei-Straße Ost,482600.0,639982,48.193687,11.473121,,,683785.8127966444,5340785.587158707,True
330913,Krautheimstraße,247686.0,21955,48.18284,11.472735,,,683795.9316804063,5339579.14885822,True
330914,Krautheimstraße,247686.0,632535,48.182922,11.472645,,,683788.9492328032,5339588.046893907,True
332206,Kreillerstraße,129960.0,178117,48.125626,11.644636,,,696790.9874756304,5333646.124060197,True
332207,Kreillerstraße,129960.0,29727,48.125645,11.644538,,,696783.6230991766,5333647.984846922,True
332208,Kreillerstraße,129960.0,30452,48.125813,11.646756,,,696948.0120782085,5333672.333870808,True
332209,Kreillerstraße,129960.0,383631,48.12575,11.64673,,,696946.3185406536,5333665.26574649,True
333211,Kriegelsteinerstraße,578006.0,573609,48.08983,11.496738,,,685915.6001839098,5329299.986952106,True
333212,Kriegelsteinerstraße,578006.0,590236,48.089985,11.496935,,,685929.709451554,5329317.689083983,True
333259,Kriemhildenstraße,470827.0,110512,48.15228,11.515333,,,687073.144591856,5336285.566252633,True
333419,Kristallstraße,353653.0,106064,48.213074,11.484539,,,684564.5644386059,5342967.6026988365,True
333420,Kristallstraße,353653.0,184161,48.213078,11.485464,,,684633.2591013564,5342970.270632575,True
333421,Kristallstraße,353653.0,573080,48.212257,11.484745,,,684582.804038613,5342877.2977314275,True
333565,Krokusstraße,98848.0,294101,48.125885,11.478852,,,684454.7056524345,5333263.962670914,True
333566,Krokusstraße,98848.0,324894,48.12572,11.478852,,,684455.296768986,5333245.625057314,True
333567,Krokusstraße,98848.0,395412,48.126076,11.479239,,,684482.8165272159,5333286.118141846,True
334048,Kronstadter Straße,618327.0,108615,48.138805,11.647403,,,696946.4346150467,5335117.864374826,True
334049,Kronstadter Straße,618327.0,432063,48.138664,11.647233,,,696934.328498115,5335101.758778793,True
334090,Kronwinkler Straße,438794.0,356815,48.16137,11.423633,,,680221.7276560668,5337076.722317969,True
334091,Kronwinkler Straße,438794.0,585051,48.161358,11.423004,,,680175.0002121974,5337073.9140331615,True
334457,Krumbadstraße,167008.0,662870,48.116726,11.625224,,,695380.3906510993,5332607.522359764,True
334458,Krumbadstraße,167008.0,685735,48.11646,11.625206,,,695380.060247843,5332577.914580155,True
335508,Kuckucksblumenstraße,649532.0,10495,48.198902,11.522385,,,687427.4924811295,5341484.20145323,True
335509,Kuckucksblumenstraße,649532.0,598814,48.19883,11.522412,,,687429.7613724687,5341476.265411829,True
335606,Kufsteiner Platz,655903.0,153627,48.15032,11.602398,,,693555.3369636617,5336283.291313404,True
335607,Kufsteiner Platz,655903.0,217456,48.150055,11.601993,,,693526.2140056744,5336252.8205104405,True
336075,Kulturheimstraße,435341.0,479709,48.196445,11.621244,,,694782.0382840086,5341457.085272531,True
336076,Kulturheimstraße,435341.0,520430,48.19659,11.621397,,,694792.8566994322,5341473.588090285,True
336085,Kulturzentrum Trudering,495306.0,654451,48.119564,11.670499,,,698738.7356984204,5333038.932681358,True
336086,Kulturzentrum Trudering,495306.0,78993,48.119804,11.670984,,,698773.9001732948,5333066.858575768,True
336240,Kunihohstraße,398131.0,186207,48.149815,11.65803,,,697694.629846124,5336368.745219743,True
336241,Kunihohstraße,398131.0,5676,48.14966,11.657896,,,697685.2598629605,5336351.1745638745,True
336335,Kunreuthstraße,246911.0,533182,48.150383,11.413293,,,679491.230816909,5335831.4552929,True
336336,Kunreuthstraße,246911.0,72933,48.15055,11.413024,,,679470.6423408597,5335849.387322045,True
336363,Kunstmannstraße,148809.0,394539,48.173946,11.47702,,,684146.2754532883,5338600.947229364,True
336364,Kunstmannstraße,148809.0,515432,48.173805,11.477442,,,684178.1508025635,5338586.288116601,True
336530,Kurfürstenplatz,146662.0,14353,48.15991,11.574846,,,691470.5823408801,5337280.084633583,True
336531,Kurfürstenplatz,146662.0,200227,48.160507,11.574092,,,691412.2953159262,5337344.555179713,True
336532,Kurfürstenplatz,146662.0,586118,48.160397,11.574074,,,691411.3663710689,5337332.285314482,True
336533,Kurfürstenplatz,146662.0,683624,48.159996,11.574999,,,691481.6386490618,5337290.023548775,True
336729,Kurparkstraße,335400.0,118479,48.119442,11.496163,,,685765.9949809738,5332589.5736413365,True
336730,Kurparkstraße,335400.0,315140,48.11951,11.496396,,,685783.0884876351,5332597.693741868,True
336884,Kurzstraße,501043.0,231650,48.104893,11.570067,,,691319.6144676013,5331153.80414397,True
336885,Kurzstraße,501043.0,382453,48.104355,11.569681,,,691292.8795548619,5331093.053107735,True
336980,Kustermannpark,619187.0,314701,48.12418,11.601293,,1,693571.4537110401,5333375.41230152,True
340798,Kölner Platz,230805.0,451686,48.17016,11.577389,,,691621.4650120779,5338425.574440673,True
340799,Kölner Platz,230805.0,481464,48.17007,11.577416,,,691623.8077321217,5338415.639452265,True
341003,Königinstraße,34320.0,190845,48.143982,11.584827,,,692272.2632823855,5335534.815514578,True
341004,Königinstraße,34320.0,623973,48.14353,11.585168,,,692299.3159896719,5335485.434781739,True
341700,Königsplatz,112558.0,113002,48.14546,11.563662,,,690692.5423744956,5335646.358907078,True
341701,Königsplatz,112558.0,163995,48.144997,11.563168,,,690657.515621574,5335593.677438819,True
341702,Königsplatz,112558.0,285739,48.14496,11.563294,,,690667.024382525,5335589.87787323,True
341703,Königsplatz,112558.0,684714,48.146957,11.564462,,,690746.4940964594,5335814.715048818,True
345486,Lagerhausstraße,445717.0,1349,48.120426,11.55556,,,690182.4096181667,5332844.103936522,True
345487,Lagerhausstraße,445717.0,464695,48.120445,11.555191,,,690154.880785578,5332845.303106129,True
346215,Laim,224095.0,130332,48.14315,11.50281,,,686174.8712238193,5335240.483834492,True
346216,Laim,224095.0,136614,48.143055,11.503574,,,686232.0422842234,5335231.776158773,True
346217,Laim,224095.0,241388,48.143494,11.502954,,,686184.3373874773,5335279.063712952,True
346218,Laim,224095.0,452058,48.143307,11.502433,,,686146.2615452087,5335257.019504486,True
346219,Laim,224095.0,499391,48.143414,11.50184,,,686101.7666346545,5335267.475583335,True
346220,"Laim, München",224095.0,339915,48.14336,11.50232,,,686137.6647695466,5335262.636183696,True
346221,"Laim, München",224095.0,626934,48.14337,11.50185,,,686102.669582074,5335262.60975627,True
346241,Laimer Platz,108171.0,128802,48.135754,11.503035,,,686218.3678748137,5334419.0591191845,True
346242,Laimer Platz,108171.0,150702,48.134758,11.503125,,,686228.6668544824,5334308.584657796,True
346243,Laimer Platz,108171.0,190338,48.13543,11.501921,,,686136.6670345075,5334380.353405663,True
346244,Laimer Platz,108171.0,248317,48.135178,11.499729,,,685974.5094909135,5334347.042894526,True
346245,Laimer Platz,108171.0,412298,48.135944,11.502819,,,686201.6118488195,5334439.652052919,True
346246,Laimer Platz,108171.0,41411,48.135483,11.501921,,,686136.4753625906,5334386.24366629,True
346247,Laimer Platz,108171.0,575246,48.135075,11.502918,,,686212.1205716046,5334343.3137591835,True
346716,Lamprechtstraße,272220.0,296162,48.101444,11.669475,,,698732.4317986516,5331022.520488309,True
346717,Lamprechtstraße,272220.0,361620,48.10129,11.66908,,,698703.6216781494,5331004.3853472965,True
347326,Landrichterstraße,99786.0,100525,48.088707,11.607626,,,694176.3309434198,5329449.061362467,True
347327,Landrichterstraße,99786.0,388775,48.08857,11.607437,,,694162.7741276559,5329433.358886277,True
348295,Landshuter Allee,188707.0,139163,48.15262,11.53736,,,688709.9974465958,5336377.192610525,True
348296,Landshuter Allee,188707.0,33194,48.151474,11.536677,,,688663.4077893747,5336248.153199298,True
348297,Landshuter Allee,188707.0,557734,48.152008,11.536264,,,688630.7351938419,5336306.486785273,True
348298,Landshuter Allee,188707.0,581572,48.151417,11.538276,,,688782.5328943678,5336245.744023362,True
348612,Langbürgener Straße,474374.0,33510,48.110424,11.612692,,,694471.5684351522,5331875.385729837,True
348613,Langbürgener Straße,474374.0,546234,48.110332,11.611956,,,694417.1367600169,5331863.30068909,True
352063,Langwied,678246.0,209344,48.16313,11.432284,,,680858.7849459728,5337292.645565387,True
352064,Langwied,678246.0,477791,48.16301,11.432625,,,680884.5613440226,5337280.111449545,True
352075,Langwied Ortsmitte,218188.0,435902,48.18114,11.423858,,,680169.1543120474,5339274.453566049,True
352076,Langwied Ortsmitte,218188.0,613322,48.181206,11.423831,,,680166.9160965035,5339281.725394845,True
352365,Lassallestraße,392564.0,209793,48.1872,11.533281,,,688279.9583740676,5340210.312811676,True
352366,Lassallestraße,392564.0,496273,48.187366,11.533874,,,688323.4199862101,5340230.215043977,True
352367,Lassallestraße,392564.0,667181,48.18691,11.534144,,,688345.157297677,5340180.198208456,True
352368,Lassallestraße,392564.0,99112,48.186764,11.533362,,,688287.5759764288,5340162.05536431,True
353960,Lauinger Straße,261334.0,118167,48.179157,11.495822,,,685525.1428501059,5339225.311989118,True
353961,Lauinger Straße,261334.0,174268,48.179256,11.496711,,,685590.8638991104,5339238.461453036,True
353962,Lauinger Straße,261334.0,430913,48.179504,11.496145,,,685547.8982779465,5339264.656701913,True
354328,Lautensackstraße,446790.0,160120,48.139618,11.518154,,,687329.0329761506,5334885.218495054,True
354329,Lautensackstraße,446790.0,365330,48.13965,11.519268,,,687411.7826706951,5334891.489678739,True
354330,Lautensackstraße,446790.0,595369,48.13974,11.518845,,,687379.9896200568,5334900.461013276,True
354331,Lautensackstraße,446790.0,667761,48.139603,11.518288,,,687339.0553335769,5334883.877934045,True
355328,Lebscheestraße,669085.0,134046,48.107784,11.565207,,,690947.1398442712,5331463.022503482,True
355329,Lebscheestraße,669085.0,635739,48.10786,11.56483,,,690918.7973443987,5331470.533070272,True
356262,Lehel,645607.0,101198,48.139572,11.588591,,,692568.7308650934,5335054.125111583,True
356263,Lehel,645607.0,239900,48.13974,11.587899,,,692516.6273614326,5335071.062997955,True
356264,Lehel,645607.0,257682,48.139614,11.587791,,,692509.0650788178,5335056.789403387,True
356265,Lehel,645607.0,640710,48.13956,11.588725,,,692578.7434739507,5335053.12711195,True
356662,Lehrer-Wirth-Straße,671413.0,426051,48.12956,11.694538,,,700488.6482304959,5334212.239978789,True
356663,Lehrer-Wirth-Straße,671413.0,501902,48.129475,11.694583,,,700492.3272808392,5334202.910833596,True
357277,Leifstraße,137533.0,127403,48.091484,11.593819,,,693137.8661125778,5329722.93343416,True
359333,Lenbachplatz,391779.0,127887,48.140987,11.568136,,,691041.9141155444,5335160.352692821,True
359334,Lenbachplatz,391779.0,575267,48.14089,11.568405,,,691062.2835468495,5335150.240915742,True
359335,Lenbachplatz,391779.0,620656,48.140865,11.568612,,,691077.7738772182,5335147.976942855,True
359336,Lenbachplatz,391779.0,674536,48.141155,11.569888,,,691171.6105780785,5335183.378556159,True
360590,Leonrodplatz,127002.0,157778,48.15972,11.547034,,,689403.2772781996,5337190.058871301,True
360591,Leonrodplatz,127002.0,460349,48.159184,11.546972,,,689400.6412560038,5337130.33668665,True
360592,Leonrodplatz,127002.0,604116,48.15975,11.547834,,,689462.6522920802,5337195.364674363,True
360593,Leonrodplatz,127002.0,96620,48.1599,11.546972,,,689398.0041981484,5337209.910742507,True
360916,Lerchenauer See,164180.0,119347,48.19795,11.535401,,,688398.0777335621,5341410.239304485,True
360917,Lerchenauer See,164180.0,256721,48.19804,11.535734,,,688422.4899714511,5341421.058463572,True
360919,Lerchenauer Straße,344563.0,223604,48.185936,11.552379,,,689703.9348925931,5340116.814377749,True
360920,Lerchenauer Straße,344563.0,276151,48.18618,11.550448,,,689559.5247461249,5340139.165747429,True
360921,Lerchenauer Straße,344563.0,391001,48.18666,11.551481,,,689634.5241093831,5340195.060886798,True
360922,Lerchenauer Straße,344563.0,417004,48.18547,11.551921,,,689671.6171637343,5340063.893618142,True
360923,Lerchenauer Straße,344563.0,597838,48.185997,11.553341,,,689775.2043857723,5340125.969531437,True
360975,Lerchenstraße,351362.0,430223,48.214558,11.534925,,,688301.7870118979,5343254.848459929,True
360976,Lerchenstraße,351362.0,479117,48.21466,11.534844,,,688295.3963233046,5343265.985921002,True
362251,Leutstettener Straße,480252.0,654563,48.093372,11.522448,,,687817.0168883052,5329756.070699858,True
362252,Leutstettener Straße,480252.0,97268,48.09344,11.52278,,,687841.4875045837,5329764.438433985,True
365428,Lilienthalallee Süd,210758.0,47028,48.18707,11.60194,,,693382.9792248867,5340366.406950229,True
365429,Lilienthalallee Süd,210758.0,627460,48.186714,11.602865,,,693453.0629705908,5340329.171011636,True
366098,Limesstraße,611738.0,339013,48.153927,11.418423,,,679860.3635546695,5336237.318637538,True
366099,Limesstraße,611738.0,661123,48.154198,11.418423,,,679859.4159595075,5336267.437048442,True
366101,Limmatstraße,34926.0,271112,48.094635,11.500708,,,686193.8430671899,5329843.596771458,True
366102,Limmatstraße,34926.0,344455,48.094833,11.50069,,,686191.7876976867,5329865.558212175,True
366172,Lincolnstraße,299454.0,651675,48.09408,11.590684,,,692894.733293803,5330003.576480688,True
366604,Lindberghstraße,424893.0,377760,48.191715,11.605928,,1,693661.8428501658,5340892.68368094,True
370000,Lochham,110720.0,246142,48.128532,11.433694,,,681085.348601527,5333450.819471948,False
370004,Lochham Bf.,110720.0,546694,48.128426,11.433613,,,681079.6948034592,5333438.848165635,False
370009,"Lochham, Am Kirchenhölzl",320407.0,227218,48.12479,11.44716,,,682100.4901028436,5333066.740278613,False
370010,"Lochham, Am Kirchenhölzl",320407.0,28852,48.125374,11.445992,,,682011.5170331759,5333128.879532276,False
370013,"Lochham, Eichenstraße",407585.0,452897,48.131435,11.434215,,,681113.8991650065,5333774.678649881,False
370014,"Lochham, Eichenstraße",407585.0,492441,48.13178,11.434413,,,681127.4161780796,5333813.4874559995,False
370021,"Lochham, Im Birket",503655.0,217445,48.13456,11.437719,,,681363.5810098049,5334130.242098533,False
370022,"Lochham, Im Birket",503655.0,92461,48.134384,11.437467,,,681345.4537884406,5334110.087554079,False
370032,"Lochham, Radlbäckstraße",612665.0,176743,48.12638,11.438159,,,681425.1399857253,5333222.175268758,False
370033,"Lochham, Radlbäckstraße",612665.0,655546,48.12619,11.438284,,,681435.1102506651,5333201.354051145,False
370040,"Lochham, Würmstraße",367804.0,13473,48.12517,11.443198,,,681804.343433021,5333099.598779748,False
370041,"Lochham, Würmstraße",367804.0,559710,48.125183,11.444007,,,681864.4932393148,5333102.956340523,False
370043,Lochhausen,57121.0,212730,48.17621,11.407661,,,678982.4526451568,5338688.689780462,True
370044,Lochhausen,57121.0,229183,48.176346,11.40776,,,678989.3380900923,5338704.035202329,True
370046,Lochhausen,57121.0,448218,48.177,11.408218,,,679021.104964664,5338777.786656475,True
370047,Lochhausen,57121.0,610110,48.17713,11.408182,,,679017.9761815382,5338792.150796189,True
370048,Lochhausen,57121.0,61709,48.177982,11.407311,,,678950.2659468828,5338884.81210364,True
370050,Lochhausener Straße,172193.0,125221,48.16934,11.457131,,,682684.1583410564,5338041.577435072,True
370051,Lochhausener Straße,172193.0,350359,48.169674,11.456951,,,682669.5897008853,5338078.269651381,True
370052,Lochhausener Straße,172193.0,353197,48.16932,11.456996,,,682674.1930266677,5338039.033780414,True
370397,Lohengrinstraße,349501.0,641775,48.16463,11.621972,,,694956.8013919272,5337923.122161754,True
370398,Lohengrinstraße,349501.0,83191,48.16385,11.621756,,,694943.6993734413,5337835.887925804,True
370401,Lohensteinstraße,576038.0,42629,48.141586,11.482095,,,684639.6753819723,5335016.71047682,True
370402,Lohensteinstraße,576038.0,467722,48.14158,11.481224,,,684574.908799983,5335013.952311448,True
370403,Lohensteinstraße,576038.0,501220,48.14179,11.481125,,,684566.7916143236,5335037.053480227,True
370404,Lohensteinstraße,576038.0,7706,48.141724,11.481116,,,684566.3588870838,5335029.696814491,True
372149,Lorettoplatz,59014.0,169064,48.10356,11.488491,,,685252.1850419217,5330805.998041558,True
372150,Lorettoplatz,59014.0,404064,48.103832,11.488743,,,685269.9655603316,5330836.834058427,True
372435,Lotte-Branz-Straße,34733.0,351062,48.192253,11.590261,,,692495.607595421,5340913.098326796,True
372436,Lotte-Branz-Straße,34733.0,425980,48.192463,11.590423,,,692506.8586860617,5340936.843055634,True
373085,Ludmillastraße,606367.0,206823,48.11009,11.566905,,,691064.9725197298,5331723.518440352,True
373086,Ludmillastraße,606367.0,450753,48.110058,11.567202,,,691087.1965230636,5331720.699863845,True
373175,Ludwig-Beck-Straße,517669.0,645856,48.216938,11.53683,,,688434.5473766567,5343524.029501816,True
373176,Ludwig-Beck-Straße,517669.0,655305,48.217052,11.536866,,,688436.8026676608,5343536.787564922,True
373180,Ludwig-Erhard-Allee,209376.0,129586,48.0851,11.639821,,,696587.298472027,5329129.947125165,True
373181,Ludwig-Erhard-Allee,209376.0,273436,48.08518,11.639103,,,696533.5281429685,5329137.003800313,True
373196,Ludwig-Linsert-Straße,63099.0,2306,48.08606,11.634836,,,696212.4402580326,5329223.912904309,True
373197,Ludwig-Linsert-Straße,63099.0,541182,48.08649,11.634899,,,696215.494873039,5329271.861596353,True
373319,Ludwigsbrücke,309585.0,110950,48.132534,11.585321,,,692351.7913980418,5334263.763285867,True
373555,Ludwigsfeld (Campingplatz),653250.0,469498,48.199,11.49734,,,685566.2841403421,5341434.287194695,True
374268,Luise-Kiesselbach-Platz,571484.0,465326,48.113667,11.516662,,,687312.4396922217,5331997.475421108,True
374269,Luise-Kiesselbach-Platz,571484.0,490483,48.114075,11.517121,,,687345.1162191979,5332043.936996692,True
374270,Luise-Kiesselbach-Platz,571484.0,666527,48.113537,11.517462,,,687372.4516006944,5331984.9761789,True
374271,Luise-Kiesselbach-Platz,571484.0,685623,48.11317,11.517696,,,687391.20195334,5331944.759138179,True
374298,Luisenstraße,531600.0,412019,48.15266,11.567795,,,690973.2138681986,5336456.80240882,True
374299,Luisenstraße,531600.0,47300,48.1525,11.567965,,,690986.450345368,5336439.442909314,True
374637,Lustheimstraße,546493.0,256365,48.163857,11.486767,,,684907.1199750149,5337503.082014345,True
374638,Lustheimstraße,546493.0,451294,48.163723,11.485931,,,684845.4439889188,5337486.178648264,True
377590,Lübecker Straße,185593.0,278535,48.166843,11.659557,,,697742.7046022163,5338265.094656695,True
377591,Lübecker Straße,185593.0,653448,48.167336,11.659575,,,697742.1464934095,5338319.931009145,True
379624,Lüneburger Straße,46776.0,571513,48.18296,11.563204,,,690519.4720104194,5339812.855502101,True
379625,Lüneburger Straße,46776.0,648158,48.183235,11.56298,,,690501.8040305392,5339842.862800309,True
380384,Lützelsteiner Straße,302675.0,269113,48.199135,11.614031,,,694235.913974094,5341737.778341344,True
380385,Lützelsteiner Straße,302675.0,368748,48.199272,11.614381,,,694261.4005002872,5341753.889216482,True
380541,MAN-Siedlung,604093.0,459880,48.218357,11.483245,,,684449.4590933383,5343551.638099186,True
380996,Machtlfinger Straße,497176.0,232820,48.097393,11.514947,,,687243.9358544176,5330184.666592895,True
380997,Machtlfinger Straße,497176.0,244884,48.098305,11.513743,,,687150.9894476709,5330283.093382958,True
380998,Machtlfinger Straße,497176.0,282982,48.09794,11.513132,,,687106.8280840863,5330241.04252194,True
380999,Machtlfinger Straße,497176.0,488527,48.09733,11.514992,,,687247.5148737733,5330177.774526492,True
381662,Mahirstraße,216028.0,564596,48.156467,11.614417,,,694425.954140844,5336996.778754994,True
381663,Mahirstraße,216028.0,591510,48.15593,11.613752,,,694378.533538598,5336935.416661481,True
382105,Maillingerstraße,516276.0,116873,48.150436,11.544178,,,689225.0672606592,5336151.229940231,True
382106,Maillingerstraße,516276.0,360011,48.14996,11.545561,,,689329.6733989128,5336101.734068698,True
382107,Maillingerstraße,516276.0,368083,48.15002,11.545588,,,689331.4605887374,5336108.468776065,True
382108,Maillingerstraße,516276.0,402860,48.15087,11.545004,,,689284.9002194079,5336201.49689691,True
382174,Mainaustraße,521399.0,29983,48.149426,11.433919,,,681028.5788851241,5335773.459744032,True
382175,Mainaustraße,521399.0,676656,48.149216,11.433505,,,680998.5274845731,5335749.1460053595,True
382836,Maistraße,193983.0,356687,48.12939,11.562126,,,690637.8168321311,5333856.587110301,True
383784,Mangfallplatz,304511.0,108324,48.097874,11.581305,,,692182.3033215827,5330401.753273694,True
383785,Mangfallplatz,304511.0,149435,48.097122,11.579203,,,692028.6193760238,5330312.930559349,True
383786,Mangfallplatz,304511.0,375280,48.097748,11.580371,,,692113.2402613326,5330385.417457199,True
383787,Mangfallplatz,304511.0,394730,48.09707,11.579257,,,692032.8332880028,5330307.286288876,True
383789,Mangfallplatz Süd,575657.0,402659,48.09656,11.577613,,,691912.3408789992,5330246.504915285,True
383790,Mangfallplatz Süd,575657.0,95540,48.09644,11.577775,,,691924.8483469592,5330233.57274731,True
384382,Manzostraße,335414.0,109429,48.183884,11.48886,,,684990.6454371392,5339733.874628884,True
384383,Manzostraße,335414.0,386380,48.184093,11.489399,,,685029.9525343573,5339758.400315966,True
385061,Marchioninistraße,229670.0,530652,48.113747,11.476723,,,684339.7377705115,5331909.8778237235,True
385062,Marchioninistraße,229670.0,537118,48.113613,11.477047,,,684364.3307281147,5331895.762016407,True
385144,Margarete-Steiff-Straße,67075.0,340792,48.180515,11.501643,,,685952.8984715882,5339390.307897632,True
385145,Margarete-Steiff-Straße,67075.0,91365,48.180576,11.5014,,,685934.616269497,5339396.499248324,True
385155,Margaretenplatz,201102.0,155582,48.119976,11.540567,,,689068.3758173517,5332757.125848012,True
385156,Margaretenplatz,201102.0,158110,48.12009,11.540872,,,689090.6536372129,5332770.545235277,True
385206,Margot-Kalinke-Straße,666752.0,463124,48.19287,11.596047,,,692923.2450296734,5340996.184534974,True
385207,Margot-Kalinke-Straße,666752.0,640463,48.192715,11.596145,,,692931.1094841382,5340979.2044211645,True
385284,Maria-Eich-Straße,208346.0,380974,48.13695,11.441402,,1,681629.1400721559,5334404.554085721,True
385286,Maria-Einsiedel-Straße,45980.0,567331,48.09692,11.544088,,1,689415.140778048,5330203.431931896,True
385299,Maria-Probst-Straße,293669.0,199312,48.192753,11.599703,,,693195.3573511809,5340992.36959937,True
385300,Maria-Probst-Straße,293669.0,394928,48.192913,11.598777,,,693125.9458366095,5341007.823109091,True
385314,Maria-Ward-Straße,201864.0,170769,48.164036,11.506997,,,686410.5969504019,5337571.843577998,True
385315,Maria-Ward-Straße,201864.0,206269,48.16406,11.506224,,,686353.0366924595,5337572.636320412,True
385316,Maria-Ward-Straße,201864.0,482665,48.164154,11.507455,,,686444.2217984616,5337586.068731233,True
385317,Maria-Ward-Straße,201864.0,536581,48.163826,11.506152,,,686348.5314905038,5337546.455594995,True
385318,Maria-Ward-Straße,201864.0,622836,48.163826,11.506655,,,686385.9301654821,5337547.675289829,True
385331,Mariabrunner Straße,682221.0,40140,48.160606,11.420471,,,679989.2901563926,5336984.403665754,True
385332,Mariabrunner Straße,682221.0,42689,48.160664,11.420094,,,679961.0548141446,5336989.966944915,True
