period_start,period_end,line,planned_trips,observed_trips,missing_trips,completeness_percent
2026-09-14 07:10:40,2026-09-15 07:10:40,189,89,0,89,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,19,227,0,227,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,190,129,0,129,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,191,87,0,87,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,192,167,0,167,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,1923,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,1929,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,193,206,0,206,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,194,124,0,124,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,195,119,0,119,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,196,102,0,102,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,197,205,0,205,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,198,112,0,112,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,199,92,0,92,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,20,221,0,221,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,21,223,0,223,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,210,219,0,219,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,211,97,0,97,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,212,120,0,120,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,217,112,0,112,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,220,216,0,216,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,221,102,0,102,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,222,97,0,97,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,229,101,0,101,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,23,220,0,220,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,231,128,0,128,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,232,104,0,104,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,233,109,0,109,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,234,110,0,110,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,25,636,87,549,13.68
2026-09-14 07:10:40,2026-09-15 07:10:40,259,106,0,106,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,260,117,0,117,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,261,106,0,106,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,262,97,0,97,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,263,128,0,128,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,264,90,0,90,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,265,106,0,106,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,266,196,0,196,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,267,115,0,115,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,268,114,0,114,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,269,54,0,54,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,27,219,0,219,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,270,100,0,100,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,28,162,0,162,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,294,91,13,78,14.29
2026-09-14 07:10:40,2026-09-15 07:10:40,295,62,31,31,50.0
2026-09-14 07:10:40,2026-09-15 07:10:40,336,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,451,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,453,18,0,18,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,455,18,0,18,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,456,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,459,72,2,70,2.78
2026-09-14 07:10:40,2026-09-15 07:10:40,470,23,11,12,47.83
2026-09-14 07:10:40,2026-09-15 07:10:40,486,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,4900,13,0,13,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,491,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,492,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,50,218,0,218,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,51,219,0,219,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,52,207,0,207,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,53,219,0,219,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,531,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,54,219,0,219,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,55,252,0,252,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,56,220,0,220,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,57,288,0,288,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,58,145,0,145,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,59,213,0,213,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,60,217,98,119,45.16
2026-09-14 07:10:40,2026-09-15 07:10:40,62,237,0,237,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,6207,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,63,446,0,446,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,68,145,0,145,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,701,105,0,105,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,702,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,706,4,0,4,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,710,106,0,106,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,711,46,0,46,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,830,176,0,176,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,8300,31,0,31,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,8500,32,0,32,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,851,102,0,102,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,859,96,0,96,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,860,102,0,102,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,864,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,882,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,900,6,0,6,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,943,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,944,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,951,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,962,77,0,77,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,E162,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,E220,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,HEX,43,0,43,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,Lufthansa Express Bus,94,0,94,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N106,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N1135,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N1230,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N1304,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N1308,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N136,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N1385,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N1395,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N17,8,0,8,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N19,8,0,8,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N191,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N1912,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N199,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N20,8,0,8,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N236,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N27,9,0,9,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N277,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N28,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N280,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N34,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N36,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N40,8,0,8,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N41,8,0,8,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N422,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N43,4,0,4,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N44,4,0,4,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N45,8,0,8,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N452,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N491,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N531,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N532,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N72,7,4,3,57.14
2026-09-14 07:10:40,2026-09-15 07:10:40,N728,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N73,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N74,8,4,4,50.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N76,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N80,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N81,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N86,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N867,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N874,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N880,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N884,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N885,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N887,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N899,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N900,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N91,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N93,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N94,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N947,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N948,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N95,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N950,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N951,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N952,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N955,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N965,1,0,1,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,N981,2,0,2,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,S5,22,0,22,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,U1,225,0,225,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,U2,384,0,384,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,U3,612,139,473,22.71
2026-09-14 07:10:40,2026-09-15 07:10:40,U4,309,0,309,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,U5,396,0,396,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,U6,1746,0,1746,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,U7,96,0,96,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X06,11,0,11,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X200,145,0,145,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X204,102,0,102,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X205,103,0,103,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X206,101,0,101,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X208,51,0,51,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X30,370,0,370,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X35,176,0,176,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X36,97,0,97,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X6,485,0,485,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X730,34,0,34,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X731,30,12,18,40.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X732,34,0,34,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X733,24,11,13,45.83
2026-09-14 07:10:40,2026-09-15 07:10:40,X80,98,0,98,0.0
2026-09-14 07:10:40,2026-09-15 07:10:40,X910,71,0,71,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,001,3,0,3,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,006,3,0,3,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,027,3,0,3,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,034,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,036,3,0,3,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,037,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,040,4,0,4,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,076,2,0,2,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,083,2,0,2,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,095,5,0,5,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,100,108,21,87,19.44
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,101,2,0,2,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,106,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,12,108,20,88,18.52
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,127,2,0,2,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,130,54,12,42,22.22
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,1304A,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,1307,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,132,109,24,85,22.02
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,134,54,31,23,57.41
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,135,108,16,92,14.81
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,136,54,9,45,16.67
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,139,110,69,41,62.73
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,14,108,17,91,15.74
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,140,54,8,46,14.81
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,141,55,11,44,20.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,142,107,11,96,10.28
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,143,82,16,66,19.51
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,144,54,9,45,16.67
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,145,110,18,92,16.36
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,149,54,31,23,57.41
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,1491,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,150,108,19,89,17.59
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,151,108,24,84,22.22
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,153,109,59,50,54.13
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,154,110,63,47,57.27
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,155,108,16,92,14.81
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,157,58,16,42,27.59
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,158,18,3,15,16.67
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,159,19,5,14,26.32
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,16,108,22,86,20.37
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,160,119,25,94,21.01
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,161,67,9,58,13.43
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,162,108,44,64,40.74
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,163,120,35,85,29.17
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,164,65,12,53,18.46
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,165,52,8,44,15.38
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,166,68,13,55,19.12
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,167,17,0,17,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,168,118,17,101,14.41
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,169,56,7,49,12.5
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,17,108,26,82,24.07
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,170,55,7,48,12.73
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,171,55,9,46,16.36
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,172,85,16,69,18.82
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,173,85,20,65,23.53
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,174,70,9,61,12.86
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,175,68,12,56,17.65
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,176,18,4,14,22.22
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,177,73,15,58,20.55
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,178,54,11,43,20.37
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,179,40,6,34,15.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,18,108,23,85,21.3
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,180,124,68,56,54.84
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,181,101,12,89,11.88
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,182,61,11,50,18.03
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,183,54,31,23,57.41
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,184,70,7,63,10.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,185,85,21,64,24.71
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,186,12,1,11,8.33
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,187,54,31,23,57.41
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,188,54,9,45,16.67
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,189,55,4,51,7.27
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,19,108,26,82,24.07
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,190,68,15,53,22.06
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,191,54,9,45,16.67
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,192,75,15,60,20.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,193,107,12,95,11.21
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,194,60,11,49,18.33
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,195,58,11,47,18.97
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,196,55,7,48,12.73
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,197,112,18,94,16.07
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,198,55,7,48,12.73
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,199,54,11,43,20.37
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,20,108,18,90,16.67
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,21,108,22,86,20.37
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,210,114,0,114,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,211,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,212,57,0,57,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,217,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,220,108,0,108,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,221,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,222,54,7,47,12.96
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,229,54,6,48,11.11
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,23,108,13,95,12.04
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,231,108,13,95,12.04
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,232,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,233,77,5,72,6.49
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,234,56,0,56,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,234V,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,25,324,82,242,25.31
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,259,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,260,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,261,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,262,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,263,110,0,110,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,263V,10,0,10,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,264,63,0,63,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,265,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,266,108,0,108,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,267,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,267V,2,0,2,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,268,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,269,36,0,36,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,27,107,15,92,14.02
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,270,54,8,46,14.81
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,270V,2,0,2,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,28,108,18,90,16.67
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,294,54,11,43,20.37
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,295,31,19,12,61.29
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,336,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,453,10,0,10,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,455,8,0,8,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,456,2,0,2,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,459,34,1,33,2.94
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,470,12,6,6,50.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,486,2,0,2,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,491,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,492,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,50,108,24,84,22.22
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,51,108,21,87,19.44
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,52,109,9,100,8.26
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,53,108,17,91,15.74
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,531,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,54,108,24,84,22.22
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,55,135,19,116,14.07
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,56,120,21,99,17.5
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,57,171,40,131,23.39
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,58,73,22,51,30.14
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,59,108,25,83,23.15
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,60,119,59,60,49.58
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,62,120,31,89,25.83
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,63,233,40,193,17.17
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,68,72,21,51,29.17
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,701,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,702,2,0,2,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,706,2,1,1,50.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,710,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,711,27,0,27,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,830,79,0,79,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,851,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,859,54,1,53,1.85
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,860,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,882,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,900,3,0,3,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,951,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,962,33,0,33,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,E162,8,1,7,12.5
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,E183,3,2,1,66.67
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,E185,2,0,2,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,E220,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,HEX,28,5,23,17.86
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,Lufthansa Express Bus,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,N1135,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,N1909,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,N981,1,0,1,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,U1,108,18,90,16.67
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,U2,215,47,168,21.86
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,U3,277,94,183,33.94
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,U4,146,29,117,19.86
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,U5,216,39,177,18.06
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,U6,890,139,751,15.62
